TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
258,0.02066544,0.04302072,0.02848047,0.01173712,0.01321896,0.03661421,0.002245762,0.0007758272,0.03566547,0.02175666,0.008946682,0.001497851,0.04555094,0.07321675,0.5492215,0.006090619,0.02733671,0.01333808,0.00793529,0.00746398,1.134512E-05,0.01350056,7.403805E-06,0.002564081,0.03724912,0.0006522924,0.003182654,0.0004766808,0.0037779,2.527695E-05,0.005789115,0.0002940464,0.003429434,0.007687028,0.0002362898,0.002808183,0.008875808,0.01126893,0.004203583,0.006790211,0.02317953,0.03485863,0.08368016,0.02357438,0.02084722,0.08929815,0.3978182,0.01811222,0.4112734,0.001156102,0.0174955,0.1110026,0.03747855,0.1494973,0.02656344,0.09979501,0.5569159,0.008734646,0.04295072,0.07014554,0.03451724,0.007751807,0.1582306,0.08901112,0.1341563,1.763851,0.03785475,0.03039467,0.2417431,0.05681546,8.825089,8.976475,18.16101,15.8763,31.73032,9.166222,25.68341,55.83003
259,0.02065401,0.04302511,0.0284919,0.01172875,0.01321417,0.03667378,0.002239979,0.0007805742,0.03571448,0.0217794,0.009008421,0.001497073,0.04578811,0.07418372,0.5536344,0.006134229,0.02737663,0.01289089,0.00803664,0.007480097,1.422652E-05,0.01364789,7.384896E-06,0.002405809,0.03718203,0.000671458,0.003205282,0.000488975,0.003844985,2.653772E-05,0.005833737,0.0002945507,0.003431145,0.007735828,0.0002240487,0.002782483,0.008915219,0.01120724,0.004240904,0.006868191,0.02227505,0.03391029,0.08326034,0.0235982,0.02101439,0.08715329,0.3949369,0.01751195,0.40642,0.001151495,0.01749576,0.111652,0.03829801,0.149649,0.0265762,0.1007143,0.5376478,0.01061033,0.04821575,0.06566761,0.03671661,0.008152388,0.1455634,0.08564512,0.1323289,1.789673,0.04118227,0.03106872,0.2414808,0.05725427,8.624931,9.044796,18.61292,16.13368,31.6519,9.803813,25.53059,56.42162
260,0.02064406,0.04303455,0.02850294,0.01172267,0.01321036,0.03676664,0.002232738,0.0007848807,0.03576703,0.0218043,0.009070265,0.001496762,0.04604353,0.07518601,0.5583306,0.006172718,0.0274014,0.01235292,0.008129596,0.007501387,1.803937E-05,0.01390633,7.726853E-06,0.002220763,0.03703097,0.0006819628,0.00321762,0.0004940714,0.003882727,2.735725E-05,0.005861464,0.000294227,0.003431977,0.007758436,0.0001913566,0.002605217,0.008857584,0.01114092,0.004287628,0.006960968,0.02130799,0.03267239,0.08282156,0.02355226,0.02113464,0.08417864,0.3893524,0.01684116,0.3995777,0.001146614,0.01747682,0.1125914,0.03928934,0.1494758,0.0265926,0.1017574,0.5163322,0.01302235,0.05452043,0.06090595,0.03670671,0.008382908,0.1314942,0.08168696,0.1293994,1.835453,0.04522607,0.03173447,0.2311531,0.05801648,8.30482,8.946483,18.95606,16.47659,31.5434,10.11195,25.37981,56.50584
261,0.02063368,0.0430429,0.0285107,0.01171725,0.01320601,0.0368782,0.002228257,0.0007906081,0.03581745,0.02183109,0.009160913,0.001496046,0.04629783,0.0761983,0.5629479,0.006220194,0.02743703,0.011841,0.008207388,0.007526974,2.177337E-05,0.01411183,9.156855E-06,0.001981212,0.03684582,0.0006881282,0.003221509,0.0004967905,0.003903212,2.770991E-05,0.005885073,0.0002932523,0.003430735,0.007769505,0.0001518904,0.002359997,0.008703598,0.01105297,0.004338733,0.007063099,0.02038435,0.03143235,0.0823343,0.02340527,0.02133221,0.08129931,0.3816626,0.01623188,0.3913134,0.00114081,0.017483,0.1138473,0.04036703,0.1502758,0.02660052,0.1027295,0.4947825,0.01461766,0.06087548,0.05657135,0.03548126,0.008336591,0.1182051,0.07801916,0.1279036,1.885621,0.04976743,0.03272813,0.2173459,0.05920623,7.906878,8.80999,19.11869,16.77634,31.68188,10.45334,25.65039,56.37569
262,0.02061753,0.04304751,0.02851725,0.01170536,0.01319605,0.03696259,0.002226242,0.0007972785,0.0358566,0.02186147,0.009250253,0.001493237,0.04649868,0.07718328,0.5670519,0.006280315,0.02749856,0.01184475,0.008242722,0.007555727,2.244199E-05,0.01394355,1.011598E-05,0.001945262,0.03675297,0.0006987746,0.003210493,0.0005013015,0.00395066,2.756001E-05,0.005913548,0.0002933448,0.003421444,0.007813227,0.0001845313,0.002219578,0.008666205,0.01097065,0.004388309,0.007151717,0.02045383,0.03135622,0.08195765,0.0232143,0.02157741,0.08220261,0.3803896,0.01622255,0.3881433,0.001133232,0.01751072,0.1149999,0.04122403,0.151248,0.02659006,0.1032429,0.4909788,0.014205,0.07002542,0.05536895,0.03640117,0.008671558,0.1194695,0.07884819,0.1286946,1.893557,0.05382182,0.03350521,0.2190348,0.05987542,7.880828,8.845931,19.07531,16.85608,31.7331,10.30089,25.7979,56.68305
263,0.02060032,0.04305033,0.02852232,0.01169161,0.01318356,0.0370265,0.002224816,0.000803969,0.03589005,0.02188624,0.009330775,0.001488394,0.04662814,0.07813039,0.5706199,0.006344283,0.0275676,0.0120559,0.00825804,0.007580003,2.11675E-05,0.01369226,1.006127E-05,0.001981109,0.03670563,0.0007056322,0.003196968,0.0005020781,0.004001874,2.762595E-05,0.005952843,0.0002941937,0.003405401,0.007865006,0.0002210367,0.002405324,0.008692621,0.01090125,0.00443273,0.007219051,0.02086726,0.03178589,0.08203451,0.02313079,0.02176929,0.08445706,0.3838132,0.0164571,0.3890708,0.001126563,0.0175417,0.1158637,0.04179623,0.1517436,0.02656506,0.1029051,0.4988364,0.01268073,0.07568741,0.05415031,0.03728696,0.008983258,0.1262038,0.0811738,0.1299548,1.877694,0.05695748,0.03399619,0.2275967,0.06018819,8.059713,8.948832,18.94126,16.81384,31.49678,9.636399,25.54947,56.90939
264,0.02058564,0.04305149,0.02852553,0.01167804,0.01317049,0.03705707,0.002229044,0.0008113668,0.03592352,0.02190792,0.009398518,0.001483045,0.04672695,0.0790698,0.57395,0.006408772,0.02763674,0.01234221,0.008235382,0.007608397,1.876779E-05,0.01352975,1.009228E-05,0.002022284,0.03668756,0.0007104339,0.003190624,0.0005014281,0.004058929,2.763585E-05,0.005980836,0.0002961264,0.003390097,0.007903323,0.0002339224,0.002625671,0.008699677,0.01083126,0.004461653,0.00725587,0.02138438,0.03238393,0.08236066,0.02310305,0.02178443,0.08657268,0.3887227,0.01678301,0.3921393,0.00111871,0.01747045,0.1158682,0.04210253,0.1516333,0.0265334,0.1021428,0.5106322,0.0111194,0.07755048,0.0513696,0.03755847,0.009212195,0.1348357,0.08387206,0.1312166,1.854852,0.05814666,0.03388809,0.2374288,0.05987731,8.284671,9.074246,18.76309,16.69038,31.2726,8.904024,25.46152,56.39598
265,0.0205849,0.0430638,0.02852523,0.01166614,0.01315843,0.03692168,0.002235267,0.0008184095,0.03596741,0.02192724,0.009378061,0.001479135,0.04683256,0.08002011,0.5772433,0.006472614,0.02770228,0.01255999,0.008201923,0.007582781,1.628135E-05,0.01300125,1.050171E-05,0.002030748,0.03666157,0.0006874538,0.003161666,0.0004872114,0.004031596,2.712747E-05,0.005943988,0.0002966962,0.003383929,0.00783745,0.0001996431,0.002639441,0.008669242,0.01072597,0.004445277,0.007183473,0.0219288,0.03292578,0.08284423,0.02307922,0.02151408,0.08680015,0.389919,0.0171667,0.396497,0.001109781,0.01737538,0.1140806,0.04145685,0.1503284,0.02649772,0.1011947,0.5210918,0.01057907,0.07678062,0.04668109,0.03662735,0.009476077,0.1413331,0.08511388,0.1327141,1.843064,0.05434345,0.03325127,0.2439641,0.05858494,8.540602,9.136195,18.62155,16.58332,30.31505,7.689409,24.24564,55.89716
266,0.02058784,0.04308091,0.02852172,0.01165461,0.01314717,0.03672579,0.002242215,0.0008253586,0.03601659,0.02194461,0.009317718,0.00147607,0.0469443,0.08098067,0.5805488,0.00653432,0.02776505,0.01276695,0.008168895,0.007539502,1.417082E-05,0.01235138,1.106039E-05,0.00203735,0.03665451,0.0006670302,0.003130196,0.0004746341,0.003995942,2.637211E-05,0.005909559,0.0002966036,0.003381396,0.007734319,0.0001712965,0.002633051,0.008645705,0.01060418,0.004400272,0.007056721,0.02253385,0.03354124,0.08337288,0.02306854,0.02112495,0.08597748,0.3903336,0.01756157,0.4017591,0.00110065,0.0172755,0.111508,0.04031181,0.1485068,0.0264605,0.1001823,0.5309896,0.01054339,0.0712727,0.0397988,0.03386383,0.009893648,0.1476701,0.08618255,0.1342488,1.830872,0.04849801,0.03269449,0.2501836,0.05731313,8.728041,9.173084,18.33302,16.38129,30.66346,7.473207,24.79325,53.68534
267,0.02058552,0.04308954,0.02851639,0.01164219,0.01313665,0.03659014,0.002250271,0.000833181,0.03606426,0.02196074,0.00927523,0.001473043,0.04705241,0.08194584,0.5838546,0.006596477,0.0278242,0.01302499,0.008143723,0.00751803,1.330085E-05,0.01167631,1.150108E-05,0.002051661,0.03663775,0.0006336017,0.0030834,0.0004565891,0.00392984,2.518486E-05,0.005884357,0.0002954651,0.003380485,0.007600079,0.0001399143,0.002532555,0.008602739,0.01045508,0.004325824,0.006887507,0.02312918,0.03412098,0.08384865,0.02305958,0.0207343,0.08526577,0.3896968,0.01793786,0.407136,0.001092056,0.01717234,0.1094093,0.03879775,0.1473982,0.0264239,0.09917384,0.543337,0.01079059,0.06947826,0.03676743,0.03142793,0.01101747,0.1563864,0.08787612,0.1358018,1.811968,0.04168384,0.03222553,0.2554961,0.05607289,8.87053,9.173277,18.17618,16.19371,30.36528,7.28084,24.22663,53.85675
268,0.02057546,0.04308323,0.02851092,0.01162899,0.01312581,0.03655751,0.002256637,0.0008403388,0.03610367,0.02197646,0.009301763,0.001469429,0.04716554,0.08293822,0.5873241,0.006656066,0.02788098,0.01329367,0.008127549,0.007534605,1.353201E-05,0.01122117,1.171826E-05,0.002075662,0.03664163,0.0006329576,0.003069783,0.0004602809,0.003953908,2.450985E-05,0.005872598,0.0002960386,0.00337992,0.007538767,0.0001729583,0.002672824,0.008620424,0.0103513,0.004263395,0.006765511,0.0235326,0.03461232,0.0841114,0.02309544,0.02070136,0.08694224,0.3925894,0.01822399,0.4105976,0.001084625,0.01707071,0.1090185,0.03753996,0.1469311,0.0263951,0.09856772,0.5568134,0.01107827,0.06707015,0.03454401,0.02847749,0.01236805,0.1650769,0.08987772,0.1370298,1.7836,0.0377474,0.03177295,0.2601521,0.05519985,8.962136,9.191362,18.00997,15.99568,30.6561,7.366723,24.60717,53.16836
269,0.02056141,0.04306908,0.0285058,0.01161535,0.0131146,0.03657588,0.002263249,0.0008476419,0.03613899,0.0219927,0.009362624,0.00146612,0.04731097,0.08396924,0.5910795,0.006717072,0.0279369,0.01354713,0.008118151,0.00757299,1.452274E-05,0.0111354,1.199372E-05,0.002082111,0.03663522,0.0006438434,0.003069512,0.0004686907,0.00401282,2.465825E-05,0.005863969,0.0002977863,0.003379187,0.007556932,0.0002039764,0.002791294,0.008641887,0.01028197,0.004233523,0.006733995,0.02370176,0.03491087,0.08407104,0.02313553,0.02087081,0.08936077,0.3953343,0.01835668,0.4111702,0.001077883,0.01696886,0.1093915,0.03718974,0.1470195,0.02637246,0.09853878,0.5664964,0.0114872,0.06519477,0.0357396,0.02605985,0.01400949,0.1733813,0.09187478,0.1384344,1.761161,0.03718741,0.03142051,0.2655046,0.05443208,9.002038,9.194045,17.97756,15.88544,30.96984,7.669474,24.91483,53.55793
270,0.02055184,0.04305561,0.02850105,0.01160786,0.01310489,0.0366285,0.002269517,0.0008544798,0.03618125,0.02201145,0.009444374,0.001464519,0.0475099,0.0850424,0.5952311,0.00677632,0.02799258,0.01343997,0.008143314,0.007620525,1.634029E-05,0.0113993,1.217723E-05,0.001947033,0.03662267,0.0006591859,0.003093083,0.0004784462,0.004081922,2.548903E-05,0.005880232,0.0002997062,0.003378156,0.00760867,0.0002037972,0.002738262,0.008672258,0.01023062,0.004235059,0.006777188,0.0230717,0.03440712,0.08368631,0.02315366,0.02108373,0.08994211,0.3940523,0.01799535,0.4074701,0.001071243,0.01687388,0.1098532,0.03762214,0.1474448,0.02635712,0.09902706,0.5555609,0.01204914,0.06121459,0.03879163,0.02352838,0.01526478,0.166461,0.09022192,0.1395094,1.770168,0.0389326,0.03136823,0.2685399,0.05407474,8.842618,9.225584,18.16557,15.93391,31.03982,7.765434,24.97065,54.28761
271,0.02054659,0.04304992,0.02849687,0.01160437,0.01309743,0.03669093,0.002272087,0.0008595319,0.0362327,0.02203155,0.009507569,0.001464179,0.0477522,0.08616763,0.5999075,0.006825089,0.02802282,0.01297334,0.008189898,0.007657662,1.808829E-05,0.01180051,1.076409E-05,0.001769194,0.03655531,0.0006686457,0.003118685,0.0004814627,0.004127912,2.627995E-05,0.005905226,0.000300964,0.003377012,0.007642088,0.0001832639,0.002558788,0.008655652,0.01018247,0.004255089,0.006857792,0.02215172,0.0333736,0.08326253,0.02312338,0.0212098,0.08773296,0.3896185,0.01738078,0.4013046,0.00106454,0.01676876,0.1100585,0.03847461,0.1469452,0.02635468,0.0998064,0.5360021,0.01255005,0.05462313,0.03893906,0.02010586,0.01499152,0.1525795,0.08660743,0.138097,1.80455,0.04191071,0.03131792,0.2629171,0.05402372,8.536173,9.181931,18.43664,16.12347,31.30612,7.921054,25.29477,54.62922
272,0.02054261,0.04305216,0.02849339,0.01160255,0.01309316,0.03678686,0.002271132,0.0008636207,0.03628964,0.02205409,0.009561853,0.001464335,0.04802484,0.08734915,0.6051363,0.006858243,0.02802042,0.01242478,0.008230124,0.007696213,1.889423E-05,0.01227209,9.232863E-06,0.001577293,0.03639097,0.0006660339,0.003127888,0.0004743006,0.004132429,2.66871E-05,0.005915053,0.0003011225,0.003375667,0.007636359,0.0001472718,0.002317547,0.008522622,0.01011646,0.004282896,0.006949164,0.02117706,0.03207244,0.08287989,0.02301544,0.02125627,0.08465035,0.3825955,0.01669787,0.3935467,0.001057399,0.01664722,0.110537,0.03947016,0.1457866,0.02636415,0.1007619,0.5150767,0.01334181,0.04603762,0.03518787,0.01636137,0.01358041,0.1376351,0.08250309,0.1349743,1.855428,0.04556486,0.03136006,0.2472987,0.05428063,8.133004,8.989379,18.73566,16.43025,31.64151,8.101933,25.62338,55.26509
273,0.02053658,0.04305132,0.02849072,0.01160094,0.01308839,0.03690823,0.002274063,0.0008696619,0.0363431,0.0220831,0.009653425,0.001463853,0.04828859,0.08852345,0.6101266,0.006905606,0.02804029,0.01192863,0.008256692,0.007750006,2.136955E-05,0.01278412,9.576953E-06,0.001473867,0.03616598,0.0006572403,0.003126625,0.0004659206,0.004115838,2.650497E-05,0.005949524,0.0003003829,0.00337032,0.007613024,0.0001045995,0.00204049,0.008268356,0.009995786,0.004315203,0.007047505,0.0202587,0.03088186,0.0823883,0.02278639,0.02140851,0.08183408,0.3740341,0.01609709,0.3849162,0.001048642,0.01654509,0.111567,0.04046341,0.1459043,0.02636451,0.1016154,0.4939149,0.01465373,0.04366343,0.0339092,0.0143477,0.01255677,0.1238432,0.07885261,0.133584,1.909353,0.04973619,0.03177203,0.2280705,0.05485315,7.698001,8.728459,18.99079,16.77293,31.89829,8.049173,25.88407,55.99677
274,0.02052845,0.04304906,0.02848848,0.01159516,0.0130815,0.03699889,0.002279258,0.000876472,0.03638982,0.0221151,0.009746293,0.001462225,0.0485226,0.08966507,0.6147173,0.006961248,0.02808869,0.01182424,0.008257654,0.007791441,2.412579E-05,0.01319523,1.198528E-05,0.00152712,0.03601741,0.0006588505,0.003123643,0.0004657394,0.004148503,2.617231E-05,0.005989981,0.0003003017,0.003360538,0.007627805,0.0001005181,0.001795742,0.00808194,0.009876103,0.004345191,0.007140499,0.01998957,0.03037841,0.08167962,0.02250954,0.0216046,0.08171562,0.3665023,0.01588943,0.3770541,0.001038898,0.01646463,0.1124537,0.04141323,0.146392,0.02635476,0.102287,0.4817863,0.01598983,0.05109179,0.03982144,0.01509992,0.01406182,0.1216228,0.07914809,0.1343608,1.937947,0.05394744,0.03229508,0.2218384,0.05534014,7.392714,8.663653,19.1018,16.95656,31.71568,8.048292,25.73294,56.47212
275,0.0205196,0.04304717,0.02848687,0.01158554,0.01306876,0.03703443,0.00228415,0.0008826279,0.03642927,0.02214505,0.009811644,0.00145839,0.04868428,0.09076957,0.6187246,0.007021264,0.02814924,0.01198216,0.008231441,0.007809704,2.362516E-05,0.01351357,1.338462E-05,0.001878264,0.03595967,0.0006598525,0.003114855,0.0004631583,0.004206632,2.632468E-05,0.006014096,0.000301748,0.003350914,0.007670231,0.0001861784,0.001890551,0.008093941,0.009809926,0.004367938,0.007214917,0.0201978,0.03064681,0.08137707,0.02238894,0.02172406,0.08329614,0.3664452,0.01598627,0.3751893,0.001031222,0.01638816,0.1125007,0.04208375,0.1459343,0.02633378,0.1023192,0.485701,0.01704342,0.05819568,0.04756376,0.01628071,0.01648273,0.1270991,0.08128149,0.1356806,1.9309,0.05731354,0.03246601,0.2294052,0.05538385,7.421699,8.756448,19.01066,16.93304,31.55488,8.092138,25.6791,56.2437
276,0.02051506,0.04304838,0.02848458,0.0115754,0.01305406,0.03699381,0.002296016,0.0008903376,0.03646924,0.02216813,0.009818685,0.001453682,0.04878664,0.09184363,0.6222382,0.007085559,0.0282124,0.01220357,0.008124863,0.007753555,2.551274E-05,0.01383518,1.432932E-05,0.002201546,0.03593828,0.0006529722,0.003116038,0.0004558949,0.004264548,2.629508E-05,0.005998299,0.0002997085,0.003344708,0.007670291,0.0002113662,0.002117705,0.008139074,0.009720891,0.004367004,0.007208959,0.02066999,0.03123635,0.08153286,0.0223611,0.02157734,0.08445326,0.3683724,0.01623292,0.3775965,0.001027879,0.01622523,0.1117278,0.0419843,0.1453223,0.02630456,0.1016376,0.4951308,0.01773957,0.06384176,0.05426143,0.01692847,0.0188247,0.1344366,0.08314867,0.1370288,1.911676,0.05684953,0.03199035,0.2393858,0.05487865,7.593938,8.887082,18.84882,16.81264,31.3743,7.901055,25.70244,56.04227
277,0.02052466,0.04306874,0.02848018,0.0115668,0.01304034,0.03678188,0.002309238,0.0008971604,0.0365224,0.02218822,0.009730038,0.00145071,0.04890757,0.09291991,0.6257356,0.007148402,0.02827461,0.0123438,0.008000955,0.0076293,2.456601E-05,0.01372538,1.400275E-05,0.002421981,0.03591832,0.0006271146,0.003091682,0.000437126,0.004232964,2.543118E-05,0.005962434,0.0002948604,0.003342514,0.00757854,0.0001788238,0.002135235,0.008145762,0.009594339,0.004318027,0.007088593,0.02110148,0.03174706,0.08188721,0.02236952,0.02120444,0.08390887,0.3686295,0.01658199,0.3816934,0.001025916,0.01604882,0.1094067,0.0408566,0.143401,0.02627244,0.1007099,0.5027188,0.01821994,0.0662132,0.05533309,0.0161203,0.01984543,0.1384529,0.08354428,0.1382075,1.90273,0.05107186,0.03106541,0.2455182,0.05366815,7.818498,8.965647,18.72516,16.6962,31.49226,8.007114,26.02056,55.94272
278,0.02054047,0.0431019,0.02847357,0.01155881,0.0130282,0.03647485,0.002322738,0.0009033984,0.03658489,0.02220664,0.009590166,0.001449273,0.04905849,0.09401555,0.629348,0.007209294,0.028334,0.01244358,0.007878954,0.007477901,2.234767E-05,0.01327999,1.456891E-05,0.002655001,0.0358491,0.0005832855,0.00303818,0.0004112738,0.004132073,2.366013E-05,0.005880357,0.0002879477,0.003342718,0.007423851,0.0001359342,0.00200739,0.008090731,0.009414223,0.004222401,0.006898039,0.02163313,0.03232455,0.08232109,0.02236177,0.02076706,0.08237287,0.3661579,0.01696677,0.3859306,0.001024061,0.01587927,0.1064067,0.03919122,0.1407871,0.02624014,0.09972332,0.5088816,0.01896567,0.0602705,0.05052515,0.01387147,0.01875995,0.1408971,0.08359177,0.1393187,1.903581,0.04296684,0.02970722,0.2444674,0.05173123,8.080769,8.905842,18.71578,16.65625,31.38482,7.813927,25.7205,56.41755
279,0.02054545,0.04311949,0.02846547,0.01154904,0.01301627,0.03628724,0.002336018,0.0009101581,0.03664061,0.02222437,0.009506613,0.001447073,0.04918882,0.09513959,0.6329615,0.007269275,0.02839174,0.01264184,0.007765676,0.007369836,2.000975E-05,0.01296072,1.373319E-05,0.002830383,0.03582137,0.0005562703,0.002999711,0.0003997736,0.004065514,2.214841E-05,0.005802186,0.0002812922,0.003343847,0.007276713,0.0001188896,0.001964328,0.008092479,0.009245529,0.004118863,0.006698071,0.02199206,0.0329151,0.08270733,0.02236624,0.02037311,0.08146741,0.3657386,0.01720432,0.3905811,0.001022641,0.01571214,0.1044128,0.03740904,0.139348,0.02621182,0.09889064,0.5204749,0.01971029,0.05775056,0.04747589,0.01296284,0.0182439,0.1470926,0.08509984,0.1405978,1.889533,0.03548691,0.02879876,0.2464076,0.05067457,8.266057,8.888777,18.67618,16.54163,31.65936,7.863352,25.89499,56.08039
280,0.02053876,0.04311971,0.02845747,0.01153748,0.01300379,0.03623289,0.00234949,0.0009176052,0.03668606,0.02224172,0.009501152,0.001443563,0.04929054,0.09627581,0.6364821,0.007328006,0.02844864,0.01289057,0.00766168,0.007310668,1.81211E-05,0.01280425,1.312652E-05,0.002922623,0.03583133,0.0005570929,0.00299233,0.0004069623,0.004091287,2.12477E-05,0.005733417,0.0002767242,0.0033452,0.007205771,0.0001498264,0.002136745,0.008150313,0.009130419,0.004036942,0.006545225,0.0223533,0.03342093,0.08310309,0.02240652,0.02012293,0.08275309,0.3687179,0.01744345,0.3938827,0.001021844,0.01554787,0.1041163,0.03583108,0.1393598,0.02618704,0.09808584,0.5354641,0.02057835,0.05543677,0.04521843,0.0126987,0.01766095,0.1552781,0.08704342,0.1418856,1.858289,0.03091301,0.02801691,0.2479741,0.05017547,8.389996,8.930071,18.68807,16.40667,32.67597,8.694716,26.98699,56.2549
281,0.02052945,0.04311655,0.0284523,0.01152601,0.01299171,0.03621406,0.002361336,0.0009245371,0.03672954,0.02226014,0.009525569,0.001440722,0.04943467,0.09746406,0.6404159,0.007382879,0.02850118,0.01308667,0.00757372,0.007267589,1.53185E-05,0.01276508,1.133711E-05,0.002859899,0.03584934,0.0005691681,0.003005279,0.0004194645,0.004175157,2.136939E-05,0.00570875,0.0002737716,0.003346661,0.007205649,0.0001860516,0.002312104,0.008224281,0.009058464,0.003991362,0.006481855,0.02224694,0.03346811,0.08315466,0.02247186,0.0201951,0.08483912,0.3707734,0.01736847,0.3939922,0.001022146,0.01539073,0.1044716,0.03513027,0.1398565,0.02617558,0.09800164,0.5443676,0.02098425,0.05314658,0.04241241,0.01318842,0.01690737,0.1608233,0.08820037,0.1428728,1.8403,0.03028279,0.02755591,0.2501527,0.04991166,8.42594,8.98053,18.97093,16.43445,33.08614,9.711285,27.09206,58.21524
282,0.02052303,0.04311768,0.02844918,0.01152077,0.01298213,0.03624357,0.002371424,0.0009310924,0.03678368,0.02228649,0.009575324,0.001440075,0.04966321,0.09872109,0.6451142,0.007426726,0.02853749,0.01279748,0.007535256,0.00723615,1.275613E-05,0.01272995,9.366111E-06,0.002641399,0.03586943,0.0005867791,0.003046844,0.0004328699,0.004281778,2.241437E-05,0.005725139,0.0002713749,0.003349794,0.007243546,0.0002009047,0.002465174,0.008331551,0.009021176,0.003979734,0.006493996,0.02150898,0.03295561,0.08283852,0.0225617,0.02035534,0.08404354,0.3710743,0.01689529,0.3918121,0.001023503,0.01524626,0.1051096,0.03525472,0.1409179,0.02618388,0.09864216,0.5317821,0.02056266,0.04942001,0.03768533,0.01385058,0.01553049,0.1518643,0.08590938,0.142519,1.853961,0.03221768,0.02757325,0.250364,0.0501027,8.353803,9.091415,19.41969,16.63906,32.92789,10.6532,26.68138,59.24139
