TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
112,0.0007374582,0.0004608988,0.0002640257,0.001055183,5.940436E-06,0.00492263,0.000252319,0.005841174,0.0001185427,0.009186772,0.001100426,0.006997766,0.005028958,0.00584637,0.002128056,0,0.001491995,9.736775E-06,0.0001656694,7.657056E-05,0.000191139,0.00144233,0,0.002265187,1.682487E-09,0.000201578,1.268135E-05,0.0004955977,0.001698437,0.000129899,0.0001182612,0.003265285,0.01022107,0.0007831061,0.002800887,0.006335683,0.01863572,0.0005908597,0.002359343,0.0004439954,0.006839984,0.01724244,0.002901636,0.01828177,0.0003509206,0.01154787,0.01025634,0.0001222227,0.0004388118,0.0006597041,2.493811E-05,0.01378857,0.007628501,0.003982891,0.0009241076,3.721793E-07,0.01954547,0.003842606,0.0005089485,0.01081267,0.1112406,0.07703138,0.07116307,0.02866203,0.03099326,0.002432938
113,0.0007394179,0.000460296,0.0002636546,0.001055335,5.938734E-06,0.00483727,0.0002520216,0.005854705,0.0001204386,0.009277086,0.00111024,0.007015056,0.005128361,0.005664282,0.002130327,0,0.001471868,9.907623E-06,0.0001788692,7.683053E-05,0.0001906909,0.001441625,0,0.002207185,1.684178E-09,0.0002012792,1.295455E-05,0.0004939051,0.001692443,0.0001665836,0.0001274928,0.003286119,0.01017339,0.0007725337,0.002749215,0.006503224,0.01908116,0.000598296,0.002359107,0.0004424995,0.007087147,0.01746879,0.002972813,0.01857567,0.0003478933,0.01130824,0.01027259,0.0001187182,0.000439541,0.0006898415,2.886775E-05,0.01317602,0.007086828,0.003535246,0.0009387236,3.965189E-07,0.02006353,0.003879817,0.0004968456,0.01018325,0.1034762,0.07713882,0.07152243,0.02907799,0.03061821,0.002399239
114,0.0007445654,0.0004610171,0.000264022,0.001055414,5.937029E-06,0.00479461,0.0002517303,0.005875195,0.0001225663,0.009395461,0.001120067,0.007040416,0.005282945,0.005501656,0.00213703,0,0.00139588,1.1386E-05,0.0001974447,7.740114E-05,0.0001922974,0.001444851,0,0.002168757,1.710209E-09,0.0002011207,1.377856E-05,0.0004926077,0.001710122,0.0001941661,0.0001344481,0.003307676,0.01013209,0.0007671209,0.00273999,0.00655134,0.01938694,0.000604808,0.002359111,0.0004477792,0.007378882,0.01769224,0.00299529,0.01879346,0.0003450279,0.01108682,0.01033629,0.0001177213,0.0004398937,0.0007165521,3.544628E-05,0.01225191,0.007455832,0.003156576,0.0009640861,4.189375E-07,0.02059567,0.003908748,0.0004867079,0.01018092,0.0978317,0.07783216,0.07179254,0.02921842,0.03039366,0.002427296
115,0.0007489781,0.0004618734,0.0002635573,0.001055801,5.93643E-06,0.00476374,0.0002517671,0.005912208,0.0001244789,0.009532236,0.001129277,0.007073612,0.005153718,0.005402091,0.002144554,0,0.001328327,1.088822E-05,0.0001863302,7.795756E-05,0.0001971998,0.001459984,0,0.002151344,1.752857E-09,0.0002017692,1.457513E-05,0.0004921126,0.001738556,0.0001978518,0.0001370461,0.003339819,0.01011138,0.0007675208,0.002765689,0.00627818,0.01897785,0.0005966473,0.002365757,0.0004549948,0.007359575,0.01772248,0.002897223,0.01874306,0.0003425858,0.01088802,0.01042682,0.0001189707,0.000442401,0.0006778197,4.548835E-05,0.01059701,0.008666225,0.002698581,0.0009349104,3.949476E-07,0.01995941,0.00391278,0.0004842088,0.01070329,0.09460851,0.07907517,0.07290073,0.02829622,0.03060872,0.002520191
116,0.0007478612,0.0004606087,0.0002611764,0.001056436,5.936485E-06,0.004704562,0.0002520184,0.005954518,0.0001252146,0.009649636,0.001135661,0.007085494,0.004628882,0.005327932,0.002140224,0,0.001255645,8.173291E-06,0.0001652504,7.912357E-05,0.0002017964,0.001473679,0,0.002129973,1.783539E-09,0.0002016482,1.492578E-05,0.0004922751,0.001768627,0.0001878641,0.0001357093,0.003358267,0.01010788,0.0007717311,0.002809922,0.00590435,0.01822965,0.0005855311,0.002379463,0.0004596118,0.006987632,0.01761036,0.002748627,0.01848527,0.0003405152,0.01070798,0.01049758,0.0001215773,0.0004420226,0.0006069613,5.927785E-05,0.009834046,0.009934776,0.002387696,0.0009416695,3.526473E-07,0.01888502,0.003849401,0.0004881294,0.01156672,0.09284038,0.08003746,0.07435169,0.02699568,0.03101732,0.002645798
117,0.0007439355,0.0004563416,0.0002575838,0.001057433,5.937358E-06,0.004623006,0.0002524101,0.005991484,0.0001249026,0.009730699,0.001138261,0.007058016,0.004211828,0.005255174,0.002128319,0,0.001203739,6.856446E-06,0.0001141091,8.090647E-05,0.0002067087,0.001483818,0,0.002099043,1.804371E-09,0.0002010351,1.46537E-05,0.0004930127,0.001794026,0.0001683841,0.0001293525,0.003352246,0.01011772,0.0007783558,0.002863932,0.005519564,0.01727109,0.000574867,0.002400349,0.0004614912,0.006527473,0.01731191,0.002588218,0.01799922,0.0003386889,0.01053715,0.01054912,0.0001250374,0.0004383097,0.0005483435,7.57103E-05,0.009179409,0.009871688,0.002005876,0.000897259,3.092146E-07,0.0176936,0.003738796,0.0004984563,0.01270626,0.09146219,0.07992541,0.075798,0.02559915,0.03116284,0.002770019
118,0.0007411173,0.0004504558,0.0002540168,0.001058101,5.938799E-06,0.004559308,0.0002526757,0.006017722,0.0001253519,0.009787469,0.001140903,0.00703819,0.003963647,0.005167064,0.002131919,0,0.001144053,6.413333E-06,9.58799E-05,8.046343E-05,0.0002114469,0.001488963,0,0.002053662,1.815214E-09,0.0002012664,1.306737E-05,0.000494703,0.001802455,0.0001368192,0.0001167522,0.003284527,0.01014078,0.0007867677,0.002921339,0.005150091,0.01620929,0.0005643456,0.002419787,0.0004658502,0.006134347,0.01676703,0.002447478,0.01728447,0.0003368942,0.01037295,0.01068849,0.0001287018,0.0004386069,0.0004922813,9.43339E-05,0.008385239,0.009551669,0.001665604,0.0008172529,2.669412E-07,0.01657244,0.003657809,0.0005126575,0.01413588,0.09110478,0.07575325,0.07815381,0.0241498,0.03053434,0.002862178
119,0.0007382575,0.0004455356,0.000251387,0.00105843,5.940559E-06,0.004513677,0.0002527028,0.006038275,0.0001271165,0.00984431,0.00114517,0.007042243,0.004043587,0.005040421,0.002139489,0,0.001067963,8.185633E-06,8.101208E-05,7.903145E-05,0.0002137943,0.001490505,0,0.002030941,1.806933E-09,0.000201887,1.273273E-05,0.000497142,0.001820723,0.0001440194,0.0001043047,0.00324421,0.01014132,0.000795317,0.002974763,0.00514732,0.01605259,0.0005597938,0.002419878,0.0004728891,0.006151652,0.01641547,0.002437019,0.01688045,0.0003350047,0.01023192,0.01084814,0.0001319029,0.0004419037,0.0004815694,0.0001115968,0.006891401,0.008939247,0.001305148,0.0007140961,2.601344E-07,0.01682809,0.003647353,0.0005183056,0.01558069,0.09119802,0.07328657,0.08045108,0.02427453,0.0306219,0.002890868
120,0.0007489792,0.0004870927,0.000308225,0.001058541,7.301373E-06,0.004527618,0.0002524171,0.006048867,0.0001295132,0.009902576,0.001150793,0.007055229,0.004223585,0.001937322,0.001241769,0,0.0007930199,9.551658E-06,0.0001036121,7.808868E-05,0.0002121883,0.001553546,0,0.001126234,1.812277E-09,0.000232616,1.480691E-06,0.0004993636,0.001843929,0.0001819863,7.127529E-05,0.00243983,0.01423326,0.0006078784,0.003019023,0.005321841,0.01643468,0.0005641449,0.002407105,0.0004799845,0.006395608,0.01653166,0.00249346,0.01694847,0.0002922804,0.01561782,0.01097425,0.0001340625,0.0004438669,0.0005087814,0.0001213936,0.005549688,0.008637047,0.001031196,0.0006209284,2.757352E-07,0.01757407,0.003657939,0.0005191583,0.01522547,0.08006396,0.06776092,0.07108004,0.02533589,0.03102256,0.002847963
121,0.0007501852,0.000483211,0.0003055635,0.001058661,7.30147E-06,0.00453946,0.00025208,0.006054319,0.000131966,0.009964291,0.001157893,0.00707096,0.004439325,0.001949041,0.001257946,0,0.000754158,1.069634E-05,0.000132051,7.771907E-05,0.0002091183,0.001550121,0,0.001148425,1.804172E-09,0.0002332279,2.137745E-06,0.0004997596,0.001839175,0.0001851295,7.616044E-05,0.002476387,0.01402187,0.0006140507,0.003022143,0.005564353,0.01699588,0.0005713669,0.002395425,0.0004802717,0.006676794,0.01677295,0.002577387,0.01723023,0.0002905877,0.01512413,0.01096962,0.0001342231,0.0004447577,0.0005487783,0.0001188966,0.006029875,0.009675191,0.0009913406,0.0006500169,2.993965E-07,0.01830018,0.003670915,0.0005198016,0.01458022,0.08052495,0.06954719,0.07195516,0.02649557,0.03140203,0.002750151
122,0.0007510149,0.0004807836,0.0003047547,0.001059069,7.300922E-06,0.004545956,0.0002520193,0.00606009,0.0001343094,0.0100348,0.001166776,0.007086913,0.004692004,0.001984857,0.001260608,0,0.0007233556,1.156515E-05,0.0001536267,7.805145E-05,0.0002029719,0.001538321,0,0.001151716,1.770981E-09,0.0002332232,2.749114E-06,0.0004983576,0.001794569,0.0001594222,7.576763E-05,0.002504103,0.01377845,0.000613528,0.002968274,0.005816988,0.01755001,0.0005791439,0.002395411,0.0004716551,0.006792938,0.01692525,0.002677022,0.01759676,0.0002891735,0.0145757,0.0107265,0.00013119,0.0004420636,0.0005916425,0.0001086764,0.007081134,0.01040923,0.000941733,0.0006517759,3.2247E-07,0.01867093,0.003691964,0.0005210489,0.01305536,0.07998732,0.0712099,0.07145488,0.0275173,0.03149368,0.002624066
123,0.0007486558,0.0004790963,0.0003032914,0.00105966,7.299837E-06,0.004523329,0.0002521777,0.006068178,0.0001365279,0.01011219,0.001176933,0.00710243,0.004919121,0.002027539,0.001257916,0,0.000734738,1.219535E-05,0.000168743,7.820671E-05,0.0001970849,0.001521202,0,0.001144841,1.717134E-09,0.0002320869,3.320306E-06,0.000496343,0.001737499,0.0001319905,7.379961E-05,0.002527395,0.0135188,0.0006065434,0.002885937,0.006073745,0.01809623,0.0005867697,0.002402255,0.0004590346,0.006774072,0.01705048,0.002777829,0.01797233,0.0002878298,0.01404152,0.01041037,0.0001264654,0.0004377652,0.0006329701,9.438653E-05,0.009520678,0.01213656,0.001039615,0.0007560616,3.464387E-07,0.01902069,0.003718985,0.0005183946,0.0113516,0.07924599,0.07215435,0.07074295,0.0282371,0.03127117,0.002505045
124,0.0007463064,0.0004777116,0.00030119,0.001060106,7.298384E-06,0.004444947,0.0002522432,0.006078059,0.0001387381,0.01019816,0.001187451,0.007119087,0.005000276,0.002069923,0.001268847,0,0.0007081943,1.175492E-05,0.0001780769,7.806099E-05,0.0001947264,0.001509215,0,0.001149216,1.677409E-09,0.0002309234,4.130579E-06,0.0004943539,0.001697077,0.0001282864,7.500037E-05,0.002561455,0.01325359,0.0005989133,0.002805074,0.006294203,0.01858611,0.0005942468,0.002404696,0.0004472896,0.00683988,0.01725261,0.002866178,0.01830911,0.0002864199,0.01353743,0.01026117,0.0001216467,0.0004365219,0.0006659405,7.917695E-05,0.01058698,0.0118089,0.001008305,0.0007385724,3.709928E-07,0.01949296,0.003741107,0.0005089713,0.010041,0.07825651,0.07234561,0.07091957,0.02865154,0.03090954,0.002416577
125,0.0007482811,0.0004770741,0.0002995148,0.001060319,7.296683E-06,0.004380917,0.0002521338,0.006090417,0.0001409474,0.01029418,0.001198576,0.007136462,0.005098957,0.002112913,0.001292669,0,0.0006019464,1.024266E-05,0.00018063,7.831664E-05,0.000194016,0.001506446,0,0.001180419,1.67585E-09,0.0002301354,5.196545E-06,0.0004926285,0.001691381,0.0001651932,8.078507E-05,0.002601634,0.01299724,0.0005942911,0.002753337,0.006461519,0.01903335,0.0006016418,0.002403252,0.0004457123,0.007082353,0.01747626,0.002937977,0.0185923,0.0002850225,0.01307091,0.01027484,0.0001179564,0.0004369365,0.0006949787,6.511504E-05,0.009909824,0.00978513,0.0008583443,0.0005523576,3.950182E-07,0.02000435,0.003758541,0.0004965955,0.009471954,0.07732416,0.07235426,0.07116172,0.02906737,0.03052695,0.002382702
126,0.0007534915,0.0004777963,0.0002986801,0.001060444,7.294997E-06,0.004354931,0.0002520139,0.006111139,0.0001434192,0.0104216,0.001209723,0.007162021,0.005252384,0.002156961,0.001318496,0,0.0005660917,8.453488E-06,0.0001735622,7.887909E-05,0.0001953425,0.001507972,0,0.001216309,1.698118E-09,0.0002295138,6.404761E-06,0.0004912878,0.001709533,0.0001933017,8.511254E-05,0.002641944,0.01276547,0.0005935055,0.002744331,0.006510362,0.01934146,0.0006080894,0.002401747,0.0004510392,0.007370588,0.01769741,0.002961524,0.01880043,0.0002837412,0.01264697,0.01033665,0.0001168204,0.0004372181,0.000720693,5.237983E-05,0.01006866,0.008409025,0.0008834574,0.0004695999,4.172034E-07,0.0205307,0.003774166,0.0004861915,0.009484251,0.07706263,0.07291781,0.07134815,0.0292082,0.03029869,0.002410558
127,0.000757946,0.0004786587,0.0002969278,0.00106087,7.294663E-06,0.00433994,0.000252206,0.006150598,0.0001456403,0.01057035,0.001220165,0.007195518,0.005122302,0.002221891,0.001343816,0,0.0005530037,6.572909E-06,0.0001510465,7.942017E-05,0.0001999644,0.001522199,0,0.001259392,1.736597E-09,0.0002297947,7.688859E-06,0.000490742,0.001738557,0.0001977529,8.667183E-05,0.002690483,0.01257524,0.0005971246,0.00277047,0.00623927,0.018935,0.0005999096,0.002406814,0.0004583787,0.007349629,0.01772575,0.002864947,0.01874298,0.0002828161,0.0122682,0.01042602,0.0001180078,0.0004399431,0.0006808976,4.319346E-05,0.009293646,0.006654638,0.0009606389,0.0003879346,3.932261E-07,0.01989453,0.003772973,0.0004834172,0.00998312,0.07806044,0.0740155,0.07240868,0.02828717,0.03051316,0.002503057
128,0.0007567644,0.0004773192,0.0002930349,0.001061677,7.295155E-06,0.004298193,0.0002525973,0.00619707,0.0001465066,0.0106995,0.001227454,0.007207297,0.004597463,0.002294147,0.001360336,0,0.0005283369,4.090125E-06,0.0001007902,8.057495E-05,0.0002042307,0.001535071,0,0.001296015,1.76298E-09,0.0002292274,8.939815E-06,0.0004908497,0.001769298,0.0001885429,8.574383E-05,0.002728083,0.01241939,0.0006036517,0.002815258,0.005867872,0.01818893,0.0005887892,0.002418983,0.0004631495,0.006978025,0.01761268,0.002717981,0.01848142,0.0002822038,0.01192584,0.01049646,0.0001205931,0.0004401022,0.0006090882,3.721497E-05,0.007197627,0.004524367,0.0008662347,0.0002933088,3.512393E-07,0.01882317,0.003713061,0.0004870495,0.010798,0.07976467,0.07487219,0.07381868,0.02698818,0.03092676,0.002629828
129,0.0007527276,0.0004728837,0.0002878306,0.001062753,7.296666E-06,0.004234889,0.0002531203,0.006239184,0.0001461543,0.01079035,0.00123057,0.007179027,0.004181492,0.002363794,0.001370895,0,0.0005071551,2.687897E-06,5.576667E-05,8.235315E-05,0.000208772,0.001544392,0,0.001322896,1.779486E-09,0.0002281309,9.996277E-06,0.0004915337,0.001795383,0.0001697735,8.165646E-05,0.002746141,0.01229117,0.0006120396,0.002869941,0.005485574,0.01723176,0.0005781267,0.002438446,0.0004652396,0.006520628,0.01731433,0.002559208,0.01799372,0.0002817945,0.01160654,0.01054874,0.0001240564,0.0004372239,0.0005503882,3.526498E-05,0.004534964,0.002438977,0.0005690334,0.0001788982,3.082895E-07,0.0176359,0.003613924,0.0004970565,0.01186963,0.08141665,0.07474751,0.07521623,0.02559344,0.03108423,0.002757201
130,0.0007498138,0.0004668176,0.0002827993,0.001063464,7.298858E-06,0.004188835,0.0002535104,0.006270805,0.0001466957,0.01085461,0.001233833,0.007158591,0.003936782,0.0024225,0.001390012,0,0.0005207616,3.161214E-06,3.935588E-05,8.187427E-05,0.0002131002,0.001548632,0,0.001336426,1.786185E-09,0.0002280219,1.038851E-05,0.0004931766,0.001804512,0.0001387517,7.366206E-05,0.002715094,0.01218831,0.0006218175,0.002928219,0.005118619,0.0161709,0.0005675933,0.002456728,0.0004699506,0.006131797,0.01677003,0.002419979,0.01727552,0.0002814053,0.01131108,0.01068975,0.0001277538,0.0004385517,0.0004946169,3.555146E-05,0.003134684,0.001574767,0.0004495681,0.0001280747,2.664727E-07,0.01651891,0.00355065,0.0005109102,0.01321302,0.08369397,0.07085801,0.07752844,0.02414502,0.03047284,0.002851121
131,0.0007468642,0.0004617673,0.0002789189,0.001063837,7.30145E-06,0.004158594,0.0002536596,0.006296897,0.0001487627,0.01091873,0.001238978,0.007162497,0.004018624,0.002459603,0.001410947,0,0.0005734673,4.403088E-06,5.058547E-05,8.037177E-05,0.0002149681,0.001549226,0,0.001360873,1.774299E-09,0.0002283811,1.101475E-05,0.0004955799,0.001823597,0.000146939,6.578049E-05,0.002703492,0.01206526,0.000631692,0.002982701,0.005116606,0.01601453,0.0005629917,0.002455683,0.0004774751,0.006153173,0.01641998,0.00241032,0.01686959,0.0002809264,0.01105333,0.01085257,0.0001310079,0.000443138,0.0004843554,3.385822E-05,0.003892869,0.001674943,0.0005771716,0.0001386277,2.599613E-07,0.01677497,0.003562709,0.0005163354,0.01457414,0.0861138,0.06855095,0.07979689,0.02427019,0.030575,0.002881558
132,0.0008033667,0.0004962012,0.0002560867,0.001063998,7.589179E-06,0.004721511,0.0002534951,0.006312955,0.0001515627,0.01098452,0.001245665,0.007175559,0.004199356,0.005714672,0.001397923,0,0.0009093611,5.612483E-06,8.857834E-05,7.935733E-05,0.0002128641,0.001691516,0,0.001493789,1.775796E-09,0.0002060258,1.478449E-05,0.0004977759,0.001847675,0.000187279,0.0001163841,0.002513861,0.01242471,0.0009094871,0.003028157,0.005291146,0.01639807,0.0005672476,0.002441203,0.0004851314,0.00640259,0.01653781,0.002467168,0.01693536,0.0001790692,0.008926748,0.01098323,0.0001332674,0.0004466067,0.0005122477,3.038984E-05,0.006061248,0.002465503,0.0008792618,0.0001736362,2.759748E-07,0.01752082,0.003600495,0.0005170802,0.01389939,0.06060914,0.07250644,0.09867627,0.02533221,0.03098875,0.002840993
133,0.0008046218,0.000492348,0.0002544877,0.001064176,7.589737E-06,0.004726125,0.0002532807,0.006323735,0.000154428,0.01105423,0.001253979,0.007191494,0.004415377,0.005579541,0.001414035,0,0.000947793,6.692836E-06,0.0001170802,7.892042E-05,0.0002094254,0.001683797,0,0.001504502,1.76489E-09,0.0002071815,1.574258E-05,0.0004981644,0.001843615,0.0001919403,0.0001239984,0.002548267,0.01225413,0.0009138802,0.003032443,0.005533518,0.01696177,0.0005743673,0.002427732,0.0004859861,0.006691285,0.01678058,0.002551392,0.01721515,0.000179357,0.008813201,0.01098447,0.0001335997,0.0004491048,0.0005530588,2.719691E-05,0.006156662,0.003118881,0.001045664,0.0001817609,3.001035E-07,0.01824758,0.003643614,0.0005176608,0.01334979,0.06486487,0.07423586,0.09838334,0.02649255,0.03138345,0.002748693
134,0.0008054824,0.000490009,0.0002548523,0.00106465,7.589633E-06,0.004716603,0.0002533419,0.006334414,0.0001571665,0.01113319,0.001264228,0.007207695,0.004668181,0.005409629,0.00141102,0,0.000891051,6.632868E-06,0.0001391917,7.920225E-05,0.0002030004,0.00166639,0,0.001481761,1.732394E-09,0.0002072687,1.575968E-05,0.0004967782,0.001799409,0.0001664526,0.0001231473,0.002572566,0.01209232,0.0009056363,0.00297938,0.00578629,0.01751917,0.0005820492,0.002426252,0.0004777622,0.006814946,0.01693424,0.002651278,0.01757948,0.0001800112,0.008729261,0.01074738,0.0001307849,0.0004479061,0.0005968487,2.497505E-05,0.005581228,0.003683687,0.001141003,0.0001888572,3.237383E-07,0.01862161,0.003691235,0.000518852,0.01198788,0.06864689,0.07579984,0.09593307,0.02751512,0.03149439,0.002629181
135,0.0008029367,0.0004884328,0.0002547674,0.001065322,7.588977E-06,0.004675584,0.0002536168,0.006346719,0.0001597604,0.01121915,0.001275861,0.007223521,0.004896179,0.005243876,0.001401221,0,0.0008431177,6.662663E-06,0.0001552298,7.931307E-05,0.0001969167,0.001643221,0,0.001445157,1.680473E-09,0.00020641,1.550624E-05,0.0004948041,0.001742582,0.0001387357,0.0001198425,0.002592163,0.01192245,0.0008873685,0.002897554,0.006043354,0.01806815,0.0005895881,0.002432036,0.0004653881,0.006802592,0.01706107,0.002752116,0.01795312,0.0001807547,0.008652735,0.01043686,0.0001262949,0.000444897,0.0006391158,2.563173E-05,0.00368662,0.002656303,0.0008701143,0.0001555117,3.48299E-07,0.01897602,0.003739652,0.0005162138,0.01045132,0.07200988,0.07660883,0.09325977,0.02823626,0.03129038,0.002514981
136,0.0008004266,0.000487162,0.0002541597,0.001065851,7.587934E-06,0.004579421,0.0002537784,0.006361038,0.0001623417,0.01131459,0.001287902,0.00724055,0.004979589,0.005088316,0.001405894,0,0.0009403931,7.863206E-06,0.0001696717,7.912497E-05,0.0001944682,0.001625949,0,0.001424525,1.642838E-09,0.0002055218,1.573183E-05,0.0004928837,0.00170253,0.0001354217,0.0001217932,0.002622024,0.01174748,0.0008684116,0.00281724,0.006264817,0.01856051,0.0005969802,0.002433862,0.0004539235,0.006875691,0.01726527,0.002840529,0.01828806,0.0001814543,0.008574259,0.01029317,0.0001217188,0.0004447477,0.0006730458,2.707686E-05,0.004016986,0.002204621,0.000804756,0.0001408011,3.733862E-07,0.01945279,0.003783813,0.0005069191,0.009267109,0.07483669,0.07664248,0.09189539,0.02865244,0.03094168,0.002427688
137,0.0008025997,0.0004866516,0.0002538736,0.001066161,7.586668E-06,0.004500273,0.0002537458,0.00637795,0.0001649193,0.01142114,0.001300614,0.007258353,0.005080787,0.004950499,0.001424572,0,0.0007710991,9.268802E-06,0.0001844147,7.934962E-05,0.0001937563,0.001618961,0,0.001438455,1.642904E-09,0.0002049707,1.657959E-05,0.0004912506,0.001697391,0.000174974,0.0001312833,0.002657721,0.01157714,0.0008542659,0.002766163,0.00643387,0.01900962,0.0006042833,0.002432172,0.0004527091,0.007125029,0.01749084,0.002912511,0.01856704,0.0001821406,0.008494557,0.01031159,0.0001182379,0.0004459347,0.0007029412,2.878491E-05,0.00501464,0.003728329,0.0008196174,0.0001509521,3.978554E-07,0.01996814,0.00382396,0.0004946829,0.008757945,0.07738229,0.07650174,0.09077465,0.02906978,0.03056435,0.002390684
138,0.000808293,0.0004875196,0.0002542569,0.001066405,7.585432E-06,0.004461457,0.0002536899,0.006402365,0.0001677949,0.01156131,0.001313399,0.007284498,0.005236859,0.004830596,0.00144543,0,0.0008790828,1.06605E-05,0.0001964435,7.98919E-05,0.000195145,0.001616934,0,0.001459846,1.666744E-09,0.0002045785,1.770838E-05,0.0004900252,0.001716094,0.0002054928,0.0001385065,0.00269354,0.01142348,0.0008461029,0.002757901,0.006484758,0.01931878,0.0006106244,0.002430624,0.0004584117,0.007418596,0.017713,0.002936509,0.01876719,0.0001828672,0.0084183,0.0103769,0.0001172448,0.0004465767,0.0007291777,2.932525E-05,0.007982287,0.006993462,0.0009165143,0.0001695485,4.203044E-07,0.0204969,0.003856532,0.0004843746,0.008776329,0.0802808,0.07695556,0.08971199,0.02921121,0.03033365,0.002412791
139,0.0008132195,0.0004885325,0.0002538325,0.001066959,7.585598E-06,0.004435975,0.0002539332,0.00644446,0.0001703794,0.01172397,0.001325414,0.007318704,0.005109828,0.004769816,0.001465324,0,0.0009805796,1.130267E-05,0.0001839081,8.041848E-05,0.0001998679,0.00162904,0,0.001490905,1.707333E-09,0.0002049987,1.895339E-05,0.0004896106,0.0017455,0.0002106868,0.0001413394,0.002738007,0.01130153,0.0008445986,0.002784775,0.006215937,0.01891447,0.0006024192,0.002435769,0.0004660494,0.00739938,0.01774167,0.002840921,0.01870232,0.0001837879,0.008350513,0.01046815,0.0001184798,0.0004492535,0.0006893397,2.807998E-05,0.01090067,0.01083668,0.001002432,0.0002133631,3.962561E-07,0.01986328,0.003864643,0.0004816416,0.009235118,0.08419303,0.07797639,0.08979761,0.0282902,0.03054033,0.002500086
140,0.0008121149,0.0004872872,0.0002515119,0.001067931,7.58664E-06,0.004383981,0.0002543616,0.006492556,0.0001714028,0.0118651,0.001333892,0.007330781,0.004587792,0.004731723,0.001475592,0,0.001001602,9.208499E-06,0.0001642615,8.15707E-05,0.0002042294,0.00163967,0,0.001515702,1.736734E-09,0.0002046714,2.012125E-05,0.0004898598,0.001776338,0.0002010673,0.0001401682,0.002771755,0.01120503,0.000847461,0.002830104,0.005846512,0.01816984,0.0005913153,0.002448056,0.0004709451,0.007025703,0.01762765,0.00269515,0.01843199,0.0001848843,0.008287622,0.01053863,0.000121046,0.0004489846,0.0006170727,2.626481E-05,0.01079668,0.01263258,0.0009693529,0.0002367563,3.539938E-07,0.01879379,0.003806554,0.0004852313,0.009978167,0.08849571,0.07874464,0.09034932,0.02699062,0.03094583,0.002624854
